Limb Explosiveness,Max Opening Angle,Handstand Floor Ratio,Beat Hit Rate,Beat Avg Error (s),Beat Variance,Peak-Trough Control,Kinetic Energy CV,CoG Total Distance,Convex Hull Coverage
-0.4152201904714088,-0.20052259100367656,0.0,0.01775226703940329,-0.09463466451884436,-0.03060281010165846,-1.0751832623632642,0.00821463950133694,0.9707566955834576,1.3010322743632128
-0.4779551800360713,0.40049053325426803,0.0,0.08465838266282001,0.015413466626382114,-0.030543949665890045,0.44440119444393844,-0.06571145499510632,-0.2642596677283436,-0.3787400561787267
0.1686796057789084,-0.5765114246245292,0.0,-0.007862455482167699,0.14542206643936023,-0.03048371831639867,0.4052136898886705,0.16568006393577123,-0.7988716162788644,-1.345284320133749
-0.4623739842239666,-0.14508643059896145,0.0,-0.03142229611726091,0.14146427843242937,-0.024310972869846757,-0.7136756559281944,-0.23855786911090723,-0.43827870925158,-1.5080994210476257
-0.6701434246852057,-0.6747012721884105,0.0,-0.04311930656067387,0.10482434359349019,-0.07682615961978737,0.3740797220891779,0.14065493313464567,-0.9153795868772628,-1.6735019331457588
-0.47197637411596993,-0.4373382445094844,0.0,-0.053889007035048536,0.14138354720898955,0.02133725743219659,0.030429884320985326,-0.23012624537559925,-0.7811214303369879,0.03672479144497457
-0.4374500258418905,-0.42712690819250576,0.0,0.003669721102231155,0.0236009064810222,0.049797909134427616,0.38346098441507454,-0.2823091442532866,-0.8441635749477275,-1.5951448418328955
-0.5858326117332797,-0.7013003249604226,0.0,-0.08033968179753417,-0.10523110001857525,-0.0850846789699356,-0.2343362850071111,-0.2731611083463282,-0.8467507587259014,-1.66152507782948
0.10085404273828882,0.6416894757697651,0.0,-0.06081390097758263,0.023374351632374418,-0.006204118432196398,-0.3266045601411227,0.05577432830875009,0.8128079620905163,1.3784854072911104
0.5362443080261102,0.6927957059317871,0.0,-0.08876746647519887,-0.1265277808786272,-0.02003350699717027,0.3568000739521142,0.0017450864144711586,1.0615003133579692,1.4531337277505354
